,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-18 18:01:44,2022-03-18,PBBK,Carroll Joseph W,Dir,P - Purchase,$13.95,1000,40000,+3%,"+$13,951",,,,,PBBK
1,,2022-03-18 11:37:28,2022-03-16,PBBK,Woolard R Cheston,Dir,P - Purchase,$13.94,2000,12000,+20%,"+$27,887",,,,,PBBK
2,,2022-03-09 11:32:00,2022-03-07,PBBK,Amin Janak M,"Pres, CEO",P - Purchase,$13.84,2364,49617,+5%,"+$32,715",,,,,PBBK
3,M,2022-03-07 11:36:13,2022-03-04,PBBK,Witt Larry,"Chief Info., Oper. Officer",P - Purchase,$13.90,355,1107,+47%,"+$4,934",,,,,PBBK
4,,2022-03-03 10:47:12,2022-03-01,PBBK,Amin Janak M,"Pres, CEO",P - Purchase,$13.85,2500,47253,+6%,"+$34,625",,,,,PBBK
5,,2022-02-25 13:45:30,2022-02-25,PBBK,Byers Douglas L,Chief Banking Officer,P - Purchase,$14.15,500,8600,+6%,"+$7,075",,,,,PBBK
6,M,2021-12-08 09:30:31,2021-12-06,PBBK,Carroll Joseph W,Dir,P - Purchase,$13.77,1000,39000,+3%,"+$13,768",,,,,PBBK
7,,2021-12-03 11:20:30,2021-12-01,PBBK,Amin Janak M,"Pres, CEO",P - Purchase,$13.58,3950,44753,+10%,"+$53,633",,,,,PBBK
8,M,2021-12-01 14:15:38,2021-11-29,PBBK,Amin Janak M,"Pres, CEO",P - Purchase,$13.69,3227,40803,+9%,"+$44,178",,,,,PBBK
9,,2021-11-29 14:51:29,2021-11-26,PBBK,Amin Janak M,"Pres, CEO",P - Purchase,$13.73,5318,37576,+16%,"+$73,008",,,,,PBBK
10,M,2021-11-19 15:08:41,2021-11-18,PBBK,Tompkins Jane B,Dir,P - Purchase,$14.10,3000,3000,New,"+$42,296",,,,,PBBK
11,,2021-11-18 12:23:51,2021-11-17,PBBK,Carroll Joseph W,Dir,P - Purchase,$14.02,1000,38000,+3%,"+$14,020",,,,,PBBK
12,,2021-11-12 12:44:23,2021-11-10,PBBK,Amin Janak M,"Pres, CEO",P - Purchase,$13.77,13233,31874,+71%,"+$182,242",,,,,PBBK
13,,2021-09-21 10:41:01,2021-09-17,PBBK,Amin Janak M,"Pres, CEO",P - Purchase,$13.18,1516,18641,+9%,"+$19,981",,,,,PBBK
14,,2021-08-31 13:33:28,2021-08-30,PBBK,Carroll Joseph W,Dir,P - Purchase,$13.65,1060,37000,+3%,"+$14,469",,,,,PBBK
15,M,2021-08-18 15:39:07,2021-08-16,PBBK,Amin Janak M,"Pres, CEO",P - Purchase,$12.99,17025,17125,>999%,"+$221,142",,,,,PBBK
16,M,2021-08-18 15:36:38,2021-08-16,PBBK,Byers Douglas L,Chief Banking Officer,P - Purchase,$13.07,8000,8100,>999%,"+$104,547",,,,,PBBK
17,,2021-07-16 15:33:51,2021-07-15,PBBK,Carroll Joseph W,Dir,P - Purchase,$12.55,15940,35940,+80%,"+$200,000",,,,,PBBK
