,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,A,2022-01-25 17:41:19,2022-01-21,SOND,Davidson Francis,CEO,S - Sale,8.2,-1829268,3367772,-35%,-14999998.0,,,,,SOND
1,D,2022-01-20 18:06:25,2021-01-18,SOND,Hrm Holdings II LLC,Dir,M - OptEx,0.0,426161,426161,New,0.0,,,,,SOND
2,D,2022-01-20 16:15:42,2022-01-18,SOND,Bort Randy,Dir,M - OptEx,0.0,25000,25000,New,0.0,,,,,SOND
3,D,2022-01-20 16:15:39,2022-01-18,SOND,"Gm Sponsor Ii, LLC","Dir, 10%",A - Grant,10.0,7809624,7809624,New,78096240.0,,,,,SOND
4,D,2022-01-20 16:15:39,2022-01-18,SOND,"Gm Sponsor Ii, LLC","Dir, 10%",M - OptEx,0.0,9471554,7809624,-570%,0.0,,,,,SOND
5,D,2022-01-20 16:15:28,2022-01-18,SOND,Cramer Michael John,Dir,M - OptEx,0.0,25000,25000,New,0.0,,,,,SOND
6,D,2022-01-20 16:15:21,2022-01-18,SOND,Gatto Joseph D,Dir,M - OptEx,0.0,25000,25000,New,0.0,,,,,SOND
7,D,2022-01-18 20:06:09,2022-01-18,SOND,Van Paasschen Frits D,Dir,A - Grant,0.0,69959,69959,New,0.0,,,,,SOND
8,D,2022-01-18 20:02:59,2022-01-18,SOND,Picard Martin,Global Head of Real Estate,A - Grant,0.0,51400,51400,New,0.0,,,,,SOND
9,D,2022-01-18 19:58:18,2022-01-18,SOND,Davidson Francis,CEO,A - Grant,0.0,5197040,3367772,-284%,0.0,,,,,SOND
10,D,2022-01-18 19:58:18,2022-01-18,SOND,Davidson Francis,CEO,S - Sale+OE,8.2,-1829268,3367772,-35%,-14999998.0,,,,,SOND
