,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,A,2022-01-31 06:02:57,2021-12-30,BDSX,Schuler Jack W,"Dir, 10%",P - Purchase,4.35,2298850,8463164,+37%,9999998.0,,,,,BDSX
1,D,2022-01-18 17:38:46,2022-01-13,BDSX,Cowie Robin Harper,"CFO, Sec'y, Treasurer",M - OptEx,0.42,5679,47654,+14%,2385.0,,,,,BDSX
2,,2022-01-04 17:04:48,2021-12-30,BDSX,Schuler Jack W,"Dir, 10%",P - Purchase,4.35,2298850,8740941,+36%,9999998.0,,,,,BDSX
3,,2022-01-04 17:02:09,2021-12-30,BDSX,Strobeck Matthew,Dir,P - Purchase,4.35,147800,1252753,+13%,642930.0,,,,,BDSX
4,,2022-01-04 16:59:22,2021-12-30,BDSX,Patience John,"Chairman, 10%",P - Purchase,4.35,160919,5001236,+3%,699998.0,,,,,BDSX
5,,2021-12-22 16:42:07,2021-12-20,BDSX,Watts Charles M,Dir,P - Purchase,4.29,5855,7855,+293%,25132.0,,,,,BDSX
6,,2021-11-24 14:57:39,2021-11-23,BDSX,Patience John,"Chairman, 10%",P - Purchase,6.18,10000,4840317,0%,61753.0,,,,,BDSX
7,,2021-11-24 14:51:38,2021-11-22,BDSX,Schuler Jack W,"Dir, 10%",P - Purchase,6.34,20000,6442091,0%,126756.0,,,,,BDSX
8,,2021-11-23 12:44:17,2021-11-19,BDSX,Schuler Jack W,"Dir, 10%",P - Purchase,6.5,60000,6422091,+1%,390186.0,,,,,BDSX
9,,2021-11-22 15:33:34,2021-11-18,BDSX,Patience John,"Chairman, 10%",P - Purchase,6.34,9497,4830317,0%,60220.0,,,,,BDSX
10,,2021-11-22 15:27:20,2021-11-18,BDSX,Schuler Jack W,"Dir, 10%",P - Purchase,6.33,28361,6362091,0%,179502.0,,,,,BDSX
11,,2021-11-19 12:32:47,2021-11-17,BDSX,Schuler Jack W,"Dir, 10%",P - Purchase,6.51,20000,6333730,0%,130104.0,,,,,BDSX
12,,2021-11-18 17:46:35,2021-11-17,BDSX,Hutton Scott,"Pres, CEO",P - Purchase,6.46,3000,9762,+44%,19375.0,,,,,BDSX
13,,2021-11-18 17:42:11,2021-11-17,BDSX,Cowie Robin Harper,"CFO, Sec'y, Treasurer",P - Purchase,6.51,1000,41975,+2%,6510.0,,,,,BDSX
14,,2021-08-23 15:01:57,2021-08-19,BDSX,Patience John,"Chairman, 10%",P - Purchase,8.04,8396,4820820,0%,67490.0,,,,,BDSX
15,,2021-08-23 15:00:29,2021-08-19,BDSX,Schuler Jack W,"Dir, 10%",P - Purchase,7.69,50000,6313730,+1%,384440.0,,,,,BDSX
16,,2021-08-19 15:00:33,2021-08-17,BDSX,Patience John,"Chairman, 10%",P - Purchase,7.12,1604,4812424,0%,11416.0,,,,,BDSX
17,,2021-08-19 15:00:22,2021-08-17,BDSX,Schuler Jack W,"Dir, 10%",P - Purchase,7.18,29440,6263730,0%,211447.0,,,,,BDSX
18,,2021-08-17 14:30:21,2021-08-13,BDSX,Schuler Jack W,"Dir, 10%",P - Purchase,7.5,232000,6234290,+4%,1739490.0,,,,,BDSX
19,D,2021-04-07 16:15:22,2021-04-05,BDSX,Georgantas Robert William III,"SVP, Rsrch, Trans'l Science",M - OptEx,0.77,10219,10874,>999%,7869.0,,,,,BDSX
20,D,2021-04-01 16:51:52,2021-04-01,BDSX,Cowie Robin Harper,"CFO, Sec'y, Treasurer",M - OptEx,0.65,38713,39713,>999%,25249.0,,,,,BDSX
21,D,2020-12-21 16:15:11,2020-12-18,BDSX,Pestano Gary Anthony,Chief Development Officer,M - OptEx,1.02,82166,82166,New,83772.0,,,,,BDSX
22,D,2020-12-09 21:47:22,2020-12-07,BDSX,Strobeck Matthew,Dir,M - OptEx,6.83,58597,1105083,+6%,400218.0,,,,,BDSX
23,D,2020-12-09 21:42:30,2020-12-07,BDSX,Schuler Jack W,"Dir, 10%",M - OptEx,6.83,58597,6003196,+1%,400218.0,,,,,BDSX
24,D,2020-12-09 21:39:41,2020-12-07,BDSX,Patience John,"Chairman, 10%",M - OptEx,6.83,58597,4810996,+1%,400218.0,,,,,BDSX
25,,2020-11-03 18:27:11,2020-10-30,BDSX,Georgantas Robert William III,"SVP, Rsrch, Trans'l Science",P - Purchase,18.0,655,655,New,11790.0,,,,,BDSX
