,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,M,2021-12-10 20:33:42,2021-12-08,XLO,"Bain Capital Life Sciences Investors, LLC",10%,P - Purchase,9.66,42469,2805413,+2%,410161.0,,,,,XLO
1,AD,2021-11-03 16:20:18,2021-10-26,XLO,Sv7 Impact Medicine Fund LP,10%,P - Purchase,16.0,625000,3227264,+24%,10000000.0,,,,,XLO
2,AD,2021-11-03 16:20:18,2021-10-26,XLO,Sv7 Impact Medicine Fund LP,10%,C - Converted deriv,0.0,2602264,3227264,-45%,0.0,,,,,XLO
3,D,2021-10-28 19:15:34,2021-10-26,XLO,Flynn James E,"Possible Member of 10% Group, 10%",P - Purchase,16.0,775000,2287944,+51%,12400000.0,,,,,XLO
4,D,2021-10-28 19:15:34,2021-10-26,XLO,Flynn James E,"Possible Member of 10% Group, 10%",C - Converted deriv,0.0,1512944,2287944,-40%,0.0,,,,,XLO
5,D,2021-10-28 15:57:55,2021-10-26,XLO,Fil Ltd,See Remark 1,C - Converted deriv,0.0,218705,218705,-50%,0.0,,,,,XLO
6,D,2021-10-28 15:45:21,2021-10-26,XLO,Fmr LLC,See Remark 1,C - Converted deriv,0.0,1881355,1933985,-49%,0.0,,,,,XLO
7,D,2021-10-28 12:55:17,2021-10-26,XLO,Sv7 Impact Medicine Fund LP,10%,C - Converted deriv,0.0,2602264,2602264,-50%,0.0,,,,,XLO
8,D,2021-10-26 20:31:56,2021-10-26,XLO,Takeda Pharmaceutical Co Ltd,10%,C - Converted deriv,0.0,1475121,1475121,-50%,0.0,,,,,XLO
9,D,2021-10-26 17:30:00,2021-10-26,XLO,"Rivervest Venture Fund Iv, L.P.",10%,P - Purchase,16.0,250000,1441444,+21%,4000000.0,,,,,XLO
10,D,2021-10-26 17:30:00,2021-10-26,XLO,"Rivervest Venture Fund Iv, L.P.",10%,C - Converted deriv,0.0,1191444,1441444,-45%,0.0,,,,,XLO
11,D,2021-10-26 17:06:33,2021-10-26,XLO,Merck Kgaa,10%,C - Converted deriv,0.0,680825,680825,-50%,0.0,,,,,XLO
12,D,2021-10-26 17:04:25,2021-10-26,XLO,Rock Springs Capital Management LP,10%,P - Purchase,16.0,500000,1256472,+66%,8000000.0,,,,,XLO
13,D,2021-10-26 17:04:25,2021-10-26,XLO,Rock Springs Capital Management LP,10%,C - Converted deriv,0.0,907766,1256472,-42%,0.0,,,,,XLO
14,D,2021-10-26 17:02:14,2021-10-26,XLO,Bay City Capital LLC,10%,P - Purchase,16.0,312500,1129490,+38%,5000000.0,,,,,XLO
15,D,2021-10-26 17:02:14,2021-10-26,XLO,Bay City Capital LLC,10%,C - Converted deriv,0.0,816990,1129490,-42%,0.0,,,,,XLO
16,D,2021-10-26 17:01:35,2021-10-26,XLO,"Atlas Venture Fund Xi, L.P.",10%,P - Purchase,16.0,187500,735942,+34%,3000000.0,,,,,XLO
17,D,2021-10-26 17:01:35,2021-10-26,XLO,"Atlas Venture Fund Xi, L.P.",10%,C - Converted deriv,0.0,2545529,735942,-78%,0.0,,,,,XLO
18,D,2021-10-26 16:51:39,2021-10-26,XLO,"Alexandria Venture Investments, LLC",10%,C - Converted deriv,0.0,166423,166423,-50%,0.0,,,,,XLO
