,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,,2022-03-10 19:24:43,2022-03-08,EOLS,Muilenburg Crystal,CMO,S - Sale,9.73,-6495,134248,-5%,-63166.0,,,,,EOLS
1,,2022-03-10 19:24:14,2022-03-08,EOLS,Moatazedi David,See Remarks,S - Sale,9.73,-37972,553386,-6%,-369293.0,,,,,EOLS
2,,2022-03-10 19:23:51,2022-03-08,EOLS,Avelar Rui,See Remarks,S - Sale,9.73,-10192,253189,-4%,-99121.0,,,,,EOLS
3,,2022-03-10 19:23:08,2022-03-08,EOLS,Silvernail Lauren P,See Remarks,S - Sale,9.73,-10192,209775,-5%,-99121.0,,,,,EOLS
4,D,2022-01-26 21:03:32,2022-01-24,EOLS,Moatazedi David,See Remarks,A - Grant,0.0,214286,591358,+57%,0.0,,,,,EOLS
5,D,2022-01-26 21:03:11,2022-01-24,EOLS,Silvernail Lauren P,See Remarks,A - Grant,0.0,53571,219967,+32%,0.0,,,,,EOLS
6,D,2022-01-26 21:02:52,2022-01-24,EOLS,Avelar Rui,See Remarks,A - Grant,0.0,53571,263381,+26%,0.0,,,,,EOLS
7,D,2022-01-26 21:02:33,2022-01-24,EOLS,Muilenburg Crystal,CMO,A - Grant,0.0,50000,140743,+55%,0.0,,,,,EOLS
8,D,2022-01-26 21:02:14,2022-01-24,EOLS,Malik Vikram,Dir,A - Grant,0.0,15568,69292,+29%,0.0,,,,,EOLS
9,D,2022-01-26 21:01:53,2022-01-24,EOLS,Parschauer Karah Herdman,Dir,A - Grant,0.0,15568,34881,+81%,0.0,,,,,EOLS
10,D,2022-01-26 21:01:34,2022-01-24,EOLS,Gill David N,Dir,A - Grant,0.0,15568,39881,+64%,0.0,,,,,EOLS
11,D,2022-01-26 21:01:14,2022-01-24,EOLS,Farrell Peter C,Dir,A - Grant,0.0,15568,34881,+81%,0.0,,,,,EOLS
12,D,2022-01-26 21:00:56,2022-01-24,EOLS,Hayman Robert,Dir,A - Grant,0.0,15568,34881,+81%,0.0,,,,,EOLS
13,D,2022-01-26 21:00:27,2022-01-24,EOLS,Blank Simone,Dir,A - Grant,0.0,15568,34881,+81%,0.0,,,,,EOLS
14,,2022-01-07 17:23:34,2022-01-05,EOLS,Stewart Brady,Dir,A - Grant,0.0,36508,36508,New,0.0,,,,,EOLS
15,,2021-09-07 17:37:56,2021-09-02,EOLS,Alphaeon 1 LLC,10%,S - Sale,9.5,-2597475,6064871,-30%,-24676013.0,,,,,EOLS
16,,2021-08-31 16:19:02,2021-08-27,EOLS,Medytox Inc.,10%,P - Purchase,10.93,51000,7463652,+1%,557568.0,,,,,EOLS
17,M,2021-08-27 16:21:28,2021-08-25,EOLS,Medytox Inc.,10%,P - Purchase,11.06,110000,7412652,+2%,1216791.0,,,,,EOLS
18,,2021-08-25 18:37:57,2021-08-23,EOLS,Malik Vikram,Dir,S - Sale,11.0,-26077,1143701,-2%,-286722.0,,,,,EOLS
19,M,2021-08-25 16:21:34,2021-08-23,EOLS,Medytox Inc.,10%,P - Purchase,11.1,142000,7302652,+2%,1576808.0,,,,,EOLS
20,M,2021-08-23 16:26:12,2021-08-19,EOLS,Medytox Inc.,10%,P - Purchase,10.53,103000,7160652,+1%,1084808.0,,,,,EOLS
21,M,2021-08-20 20:19:52,2021-08-19,EOLS,Malik Vikram,Dir,S - Sale,10.59,-61840,1169778,-5%,-654871.0,,,,,EOLS
22,M,2021-08-19 19:01:00,2021-08-17,EOLS,Malik Vikram,Dir,S - Sale,10.2,-67083,1231618,-5%,-684561.0,,,,,EOLS
23,M,2021-08-19 16:15:26,2021-08-17,EOLS,Medytox Inc.,10%,P - Purchase,10.63,115000,7057652,+2%,1222137.0,,,,,EOLS
24,M,2021-08-17 20:24:30,2021-08-13,EOLS,Moatazedi David,See Remarks,S - Sale,11.13,-70445,377072,-16%,-783810.0,,,,,EOLS
25,M,2021-08-17 16:10:59,2021-08-13,EOLS,Medytox Inc.,10%,P - Purchase,11.18,114714,6942652,+2%,1282751.0,,,,,EOLS
26,M,2021-08-13 16:33:05,2021-08-11,EOLS,Medytox Inc.,10%,P - Purchase,10.87,65286,6827938,+1%,709452.0,,,,,EOLS
27,A,2021-08-12 19:06:09,2021-08-10,EOLS,Muilenburg Crystal,CMO,S - Sale,11.18,-5362,90743,-6%,-59944.0,,,,,EOLS
28,A,2021-08-12 19:05:36,2021-08-10,EOLS,Silvernail Lauren P,See Remarks,S - Sale,11.18,-14293,166396,-8%,-159774.0,,,,,EOLS
29,A,2021-08-12 19:05:06,2021-08-10,EOLS,Moatazedi David,See Remarks,S - Sale,11.18,-41763,447517,-9%,-466839.0,,,,,EOLS
30,,2021-08-12 18:45:41,2021-08-10,EOLS,Silvernail Lauren P,See Remarks,S - Sale,11.18,-14293,194982,-7%,-159774.0,,,,,EOLS
31,,2021-08-12 18:45:11,2021-08-10,EOLS,Avelar Rui,See Remarks,S - Sale,11.18,-14293,209810,-6%,-159789.0,,,,,EOLS
32,,2021-08-12 18:44:46,2021-08-10,EOLS,Muilenburg Crystal,CMO,S - Sale,11.18,-5362,101467,-5%,-59944.0,,,,,EOLS
33,,2021-08-12 18:44:21,2021-08-10,EOLS,Moatazedi David,See Remarks,S - Sale,11.18,-41763,531043,-7%,-466839.0,,,,,EOLS
34,,2021-03-26 19:05:16,2021-03-26,EOLS,Malik Vikram,Dir,A - Grant,0.0,18011,53724,+50%,0.0,,,,,EOLS
35,,2021-03-26 19:04:53,2021-03-26,EOLS,Moatazedi David,See Remarks,A - Grant,0.0,48853,489280,+11%,0.0,,,,,EOLS
36,,2021-02-12 18:24:47,2021-02-05,EOLS,Blank Simone,Dir,A - Grant,0.0,19313,386890,+5%,0.0,,,,,EOLS
37,,2021-02-09 17:13:47,2021-02-05,EOLS,Malik Vikram,Dir,A - Grant,0.0,19313,35713,+118%,0.0,,,,,EOLS
38,,2021-02-09 17:13:29,2021-02-05,EOLS,Hayman Robert,Dir,A - Grant,0.0,19313,19313,New,0.0,,,,,EOLS
39,,2021-02-09 17:13:01,2021-02-05,EOLS,Gill David N,Dir,A - Grant,0.0,19313,24313,+386%,0.0,,,,,EOLS
40,,2021-02-09 17:12:39,2021-02-05,EOLS,Farrell Peter C,Dir,A - Grant,0.0,19313,19313,New,0.0,,,,,EOLS
41,,2021-02-09 17:12:12,2021-02-05,EOLS,Parschauer Karah Herdman,Dir,A - Grant,0.0,19313,19313,New,0.0,,,,,EOLS
42,,2021-02-01 19:30:11,2021-01-27,EOLS,Jafar Michael M.,See Remarks,A - Grant,0.0,45000,219851,+26%,0.0,,,,,EOLS
43,,2021-02-01 19:29:49,2021-01-27,EOLS,Silvernail Lauren P,See Remarks,A - Grant,0.0,90000,180689,+99%,0.0,,,,,EOLS
44,,2021-02-01 19:29:25,2021-01-27,EOLS,Avelar Rui,See Remarks,A - Grant,0.0,90000,224103,+67%,0.0,,,,,EOLS
45,,2021-02-01 19:29:00,2021-01-27,EOLS,Moatazedi David,See Remarks,A - Grant,0.0,266667,440427,+153%,0.0,,,,,EOLS
46,,2021-01-26 20:51:13,2021-01-25,EOLS,Silvernail Lauren P,See Remarks,S - Sale,7.46,-2699,90689,-3%,-20135.0,,,,,EOLS
47,,2021-01-26 20:50:54,2021-01-25,EOLS,Jafar Michael M.,See Remarks,S - Sale,7.46,-2699,174851,-2%,-20135.0,,,,,EOLS
48,,2021-01-26 20:50:35,2021-01-25,EOLS,Avelar Rui,See Remarks,S - Sale,7.46,-2699,134103,-2%,-20135.0,,,,,EOLS
49,,2021-01-26 20:50:19,2021-01-25,EOLS,Moatazedi David,See Remarks,S - Sale,7.46,-8310,173760,-5%,-61993.0,,,,,EOLS
50,D,2020-10-30 20:03:08,2020-10-28,EOLS,Jafar Michael M.,See Remarks,A - Grant,0.0,48550,177550,+38%,0.0,,,,,EOLS
51,,2020-05-15 20:00:30,2020-05-13,EOLS,Jafar Michael M.,CMO,A - Grant,0.0,40000,129000,+45%,0.0,,,,,EOLS
52,,2020-05-15 20:00:06,2020-05-13,EOLS,Avelar Rui,See Remarks,A - Grant,0.0,40000,136802,+41%,0.0,,,,,EOLS
53,,2020-05-15 19:59:43,2020-05-13,EOLS,Silvernail Lauren P,See Remarks,A - Grant,0.0,40000,93388,+75%,0.0,,,,,EOLS
54,,2020-05-15 19:59:22,2020-05-13,EOLS,Moatazedi David,See Remarks,A - Grant,0.0,100000,182070,+122%,0.0,,,,,EOLS
55,D,2020-01-24 21:15:28,2020-01-23,EOLS,Jafar Michael M.,CMO,A - Grant,0.0,26000,89000,+41%,0.0,,,,,EOLS
56,D,2020-01-24 21:15:06,2020-01-23,EOLS,Avelar Rui,See Remarks,A - Grant,0.0,26000,96802,+37%,0.0,,,,,EOLS
57,D,2020-01-24 21:14:45,2020-01-23,EOLS,Silvernail Lauren P,See Remarks,A - Grant,0.0,26000,53388,+95%,0.0,,,,,EOLS
58,D,2020-01-24 21:14:23,2020-01-23,EOLS,Moatazedi David,See Remarks,A - Grant,0.0,82070,82070,New,0.0,,,,,EOLS
