,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,,2004-05-18 15:53:52,2004-05-14,WNMLA,Winmill Bassett Starr,"COB, 10%",S - Sale,6.09,-7476,158403,-5%,-45529.0,,,,,WNMLA
1,M,2004-04-27 15:51:41,2004-04-23,WNMLA,Winmill Bassett Starr,"COB, 10%",S - Sale,4.64,-9790,165879,-6%,-45464.0,,,,,WNMLA
2,,2004-04-23 15:27:24,2004-04-21,WNMLA,Winmill Bassett Starr,"COB, 10%",S - Sale,4.7,-10000,175669,-5%,-47000.0,,,,,WNMLA
3,D,2004-04-20 16:31:44,2004-03-30,WNMLA,Morris Marion E,SVP,D - Sale to issuer,4.75,-6000,0,-100%,-28500.0,,,,,WNMLA
4,D,2004-04-20 16:29:59,2004-03-30,WNMLA,Pelaez Monica,VP,D - Sale to issuer,4.75,-3750,0,-100%,-17813.0,,,,,WNMLA
5,D,2004-04-20 16:28:28,2004-03-30,WNMLA,Vohrer William G,CFO,D - Sale to issuer,4.75,-11250,0,-100%,-53438.0,,,,,WNMLA
6,AD,2004-04-01 12:11:47,2003-09-11,WNMLA,Anderson Robert David,Vice COB,F - Tax,3.62,-12445,86969,-13%,-45051.0,,,,,WNMLA
7,AD,2004-04-01 12:11:47,2003-09-11,WNMLA,Anderson Robert David,Vice COB,A - Grant,1.5,30000,86969,+53%,45050.0,,,,,WNMLA
8,AM,2004-04-01 12:09:32,2001-01-17,WNMLA,Carroll Charles A,Dir,P - Purchase,1.38,7500,26000,+41%,10373.0,,,,,WNMLA
9,AM,2004-04-01 12:05:22,2000-12-01,WNMLA,Carroll Charles A,Dir,P - Purchase,1.35,2500,18500,+16%,3363.0,,,,,WNMLA
10,,2004-03-11 12:29:39,2004-03-09,WNMLA,Webb Edward G,Dir,S - Sale,4.78,-3664,0,-100%,-17514.0,,,,,WNMLA
11,D,2004-03-04 12:17:54,2004-03-02,WNMLA,Carroll Charles A,Dir,A - Grant,1.5,17500,27500,+175%,26275.0,,,,,WNMLA
12,,2003-11-20 10:56:18,2003-11-18,WNMLA,Carroll Charles A,Dir,D - Sale to issuer,3.9,-15000,25600,-37%,-58500.0,,,,,WNMLA
13,D,2003-11-19 17:35:56,2003-11-17,WNMLA,Winmill Mark Campbell,Dir,F - Tax,4.15,-6332,47564,-12%,-26278.0,,,,,WNMLA
14,D,2003-11-19 17:35:56,2003-11-17,WNMLA,Winmill Mark Campbell,Dir,D - Sale to issuer,4.15,-55404,47564,-54%,-229927.0,,,,,WNMLA
15,D,2003-11-19 17:35:56,2003-11-17,WNMLA,Winmill Mark Campbell,Dir,A - Grant,1.5,17500,47564,+58%,26275.0,,,,,WNMLA
16,D,2003-11-19 17:35:02,2003-11-17,WNMLA,Winmill Bassett Starr,"COB, 10%",F - Tax,4.15,-10625,210668,-5%,-44094.0,,,,,WNMLA
17,D,2003-11-19 17:35:02,2003-11-17,WNMLA,Winmill Bassett Starr,"COB, 10%",D - Sale to issuer,4.15,-42620,210668,-17%,-176873.0,,,,,WNMLA
18,D,2003-11-19 17:35:02,2003-11-17,WNMLA,Winmill Bassett Starr,"COB, 10%",A - Grant,1.65,26668,210668,+14%,44094.0,,,,,WNMLA
19,D,2003-11-19 16:34:29,2003-11-17,WNMLA,Winmill Thomas Bassett,"Pres, 10%",F - Tax,4.15,-31875,134481,-19%,-132281.0,,,,,WNMLA
20,D,2003-11-19 16:34:29,2003-11-17,WNMLA,Winmill Thomas Bassett,"Pres, 10%",D - Sale to issuer,4.15,-36164,134481,-21%,-150081.0,,,,,WNMLA
21,D,2003-11-19 16:34:29,2003-11-17,WNMLA,Winmill Thomas Bassett,"Pres, 10%",A - Grant,1.65,80000,134481,+147%,132275.0,,,,,WNMLA
22,D,2003-10-23 16:59:11,2003-10-21,WNMLA,Winmill Bassett Starr,"COB, 10%",A - Grant,1.65,26666,237245,+13%,44091.0,,,,,WNMLA
23,D,2003-10-23 16:59:11,2003-10-21,WNMLA,Winmill Bassett Starr,"COB, 10%",F - Tax,3.75,-11758,237245,-5%,-44093.0,,,,,WNMLA
24,D,2003-10-23 16:59:11,2003-10-21,WNMLA,Winmill Bassett Starr,"COB, 10%",D - Sale to issuer,3.75,-33524,237245,-12%,-125715.0,,,,,WNMLA
