,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,M,2022-02-28 16:01:36,2022-01-31,OVLY,Dickerson Lynn,Dir,P - Purchase,$19.07,1077,11077,+11%,"+$20,536",,,,,OVLY
1,,2022-02-28 15:59:32,2022-02-23,OVLY,Gilbert James L,Dir,S - Sale,$19.00,-1400,155406,-1%,"-$26,600",,,,,OVLY
2,,2022-02-16 18:14:51,2022-02-14,OVLY,Gilbert James L,Dir,P - Purchase,$19.27,245,156806,0%,"+$4,721",,,,,OVLY
3,,2022-02-02 16:10:46,2022-02-02,OVLY,Martin Ronald C.,Dir,S - Sale,$18.25,-1000,188697,-1%,"-$18,250",,,,,OVLY
4,,2021-12-01 14:31:35,2021-11-29,OVLY,Leonard Daniel J,Dir,P - Purchase,$17.72,1000,55806,+2%,"+$17,720",,,,,OVLY
5,,2021-11-29 18:06:12,2021-11-24,OVLY,Dickerson Lynn,Dir,P - Purchase,$17.55,1000,10000,+11%,"+$17,546",,,,,OVLY
6,,2021-11-19 14:33:42,2021-11-19,OVLY,Strong Gary,Dir,P - Purchase,$18.11,500,500,New,"+$9,055",,,,,OVLY
7,,2021-11-17 15:15:38,2021-10-28,OVLY,Lafferty Allison,Dir,P - Purchase,$17.40,200,4897,+4%,"+$3,480",,,,,OVLY
8,,2021-10-29 13:40:10,2021-10-28,OVLY,Holder H Randolph Jr,Dir,P - Purchase,$17.50,5000,123469,+4%,"+$87,500",,,,,OVLY
9,,2021-10-28 11:25:20,2021-10-26,OVLY,Barton Don,Dir,P - Purchase,$17.70,2259,33810,+7%,"+$39,984",,,,,OVLY
10,,2021-10-27 13:46:40,2021-10-26,OVLY,Dickerson Lynn,Dir,P - Purchase,$17.69,631,9000,+8%,"+$11,165",,,,,OVLY
11,,2021-08-31 18:13:05,2021-08-26,OVLY,Lafferty Allison,Dir,P - Purchase,$17.50,500,4697,+12%,"+$8,750",,,,,OVLY
12,,2021-08-31 18:12:56,2021-08-31,OVLY,Holder H Randolph Jr,Dir,P - Purchase,$17.50,1208,118469,+1%,"+$21,140",,,,,OVLY
13,,2021-08-27 12:58:11,2021-08-26,OVLY,Holder H Randolph Jr,Dir,P - Purchase,$17.50,1292,117261,+1%,"+$22,610",,,,,OVLY
14,,2021-08-18 15:07:55,2021-08-16,OVLY,Gilbert James L,Dir,P - Purchase,$17.96,253,156560,0%,"+$4,544",,,,,OVLY
15,,2021-08-18 13:30:37,2021-08-18,OVLY,Holder H Randolph Jr,Dir,P - Purchase,$18.69,52,115969,0%,+$972,,,,,OVLY
16,,2021-07-28 14:27:17,2021-07-26,OVLY,Dickerson Lynn,Dir,P - Purchase,$17.17,3000,8369,+56%,"+$51,510",,,,,OVLY
17,,2021-07-22 19:46:56,2021-07-22,OVLY,Leonard Daniel J,Dir,P - Purchase,$17.45,125,54806,0%,"+$2,181",,,,,OVLY
18,,2021-06-24 13:04:45,2021-06-22,OVLY,Leonard Daniel J,Dir,P - Purchase,$18.14,125,54681,0%,"+$2,268",,,,,OVLY
19,,2021-05-28 17:11:28,2021-05-28,OVLY,Pelton Janet S,Dir,P - Purchase,$18.97,5000,61000,+9%,"+$94,842",,,,,OVLY
