,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2019-11-05 16:02:30,2019-11-05,CCUR,Barr Wayne Jr,"COB, CEO",P - Purchase,$4.05,2500,62500,+4%,"+$10,120",,,,,CCUR
1,,2018-07-03 12:25:21,2018-07-02,CCUR,Singer Julian D.,10%,P - Purchase,$5.30,1529,3586269,0%,"+$8,104",,,,,CCUR
2,,2018-06-26 14:41:22,2018-06-22,CCUR,Singer Julian D.,10%,P - Purchase,$5.30,184600,3584740,+5%,"+$978,380",,,,,CCUR
3,,2018-06-21 14:26:33,2018-06-19,CCUR,Singer Julian D.,10%,P - Purchase,$5.31,8875,3400140,0%,"+$47,126",,,,,CCUR
4,DM,2018-06-19 14:09:11,2018-06-15,CCUR,Singer Julian D.,10%,P - Purchase,$5.31,2175,3391265,0%,"+$11,546",,,,,CCUR
5,D,2018-06-14 14:10:06,2018-06-13,CCUR,Singer Julian D.,10%,P - Purchase,$5.31,2426,3383790,0%,"+$12,885",,,,,CCUR
6,DM,2018-06-13 12:44:28,2018-06-11,CCUR,Singer Julian D.,10%,P - Purchase,$5.30,10100,3381364,0%,"+$53,568",,,,,CCUR
7,D,2018-06-11 14:35:04,2018-06-08,CCUR,Singer Julian D.,10%,P - Purchase,$5.30,800,3371264,0%,"+$4,240",,,,,CCUR
8,D,2018-06-08 14:00:45,2018-06-07,CCUR,Singer Julian D.,10%,P - Purchase,$5.33,7111,3370464,0%,"+$37,902",,,,,CCUR
9,D,2018-06-07 15:31:09,2018-06-06,CCUR,Singer Julian D.,10%,P - Purchase,$5.35,103500,3363353,+3%,"+$553,859",,,,,CCUR
10,DM,2018-06-06 12:28:34,2018-06-04,CCUR,Singer Julian D.,10%,P - Purchase,$5.25,17144,3259853,+1%,"+$89,980",,,,,CCUR
11,DM,2018-06-01 14:40:41,2018-05-30,CCUR,Singer Julian D.,10%,P - Purchase,$5.23,12151,3242709,0%,"+$63,608",,,,,CCUR
12,D,2018-05-30 14:50:29,2018-05-29,CCUR,Singer Julian D.,10%,P - Purchase,$5.20,258,3230558,0%,"+$1,342",,,,,CCUR
13,D,2018-05-25 14:08:58,2018-05-24,CCUR,Singer Julian D.,10%,P - Purchase,$5.14,130,3230300,0%,+$668,,,,,CCUR
14,DM,2018-05-24 12:13:33,2018-05-22,CCUR,Singer Julian D.,10%,P - Purchase,$5.19,15377,3230170,0%,"+$79,749",,,,,CCUR
15,DM,2018-05-22 12:18:23,2018-05-18,CCUR,Singer Julian D.,10%,P - Purchase,$5.14,19462,3214793,+1%,"+$100,074",,,,,CCUR
